Number	Morph	Frequency
1497	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3pl+P1pl+Nom	1
1498	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Dat	1
1499	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Ins	1
1500	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Abl	1
1501	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Dat	1
1502	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Nom	1
1503	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3pl+Apos+Gen	1
1504	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Acc	1
1505	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Apos+Abl	1
1506	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Acquire+Pos+Narr+A3sg	1
1507	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Acquire+Pos+Noun+Inf2+A3sg+P3sg+Nom	1
1508	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Acquire+Pos+Prog1+Past+A3sg	1
1509	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom	1
1510	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Become+Pos+Adj+PresPart	1
1511	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Become+Pos+Narr+A3sg	1
1512	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A1pl	1
1513	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A1sg	1
1514	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A3sg+Cop+A3sg	1
1515	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Abl	1
1516	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat	1
1517	Noun+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	1
1518	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat	1
1519	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Gen	1
1520	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Abl	1
1521	Noun+Acro+Apos+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Gen	1
1522	Noun+Acro+Apos+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	1
1523	Noun+Acro+Apos+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	1
1524	Noun+Acro+Apos+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	1
1525	Noun+Acro+Apos+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc	1
1526	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Dat	1
1527	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+P1pl+Nom	1
1528	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+Pnon+Ins	1
1529	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+Pnon+Nom+Verb+Pres+Cop+A3sg	1
1530	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1pl+Loc	1
1531	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1pl+Loc+Adj+Rel	1
1532	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1pl+Nom+Verb+Pres+Cop+A3sg	1
1533	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1sg+Acc	1
1534	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1sg+Nom	1
1535	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P2pl+Abl	1
1536	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P2pl+Gen	1
1537	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P2pl+Nom	1
1538	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Nom+Verb+Cond+A3sg	1
1539	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Nom+Adj+With	1
1540	Noun+NoHats+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Acc	1
1541	Noun+NoHats+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Dat	1
1542	Noun+NoHats+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Gen	1
1543	Noun+NoHats+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Loc	1
1544	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Nom	1
1545	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat	1
1546	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	1
1547	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Abl	1
1548	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Acc	1
1549	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1sg+Gen	1
1550	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1sg+Nom	1
1551	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+P2pl+Dat	1
1552	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+P2pl+Ins	1
1553	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc	1
1554	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc+Adj+Rel	1
1555	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	1
1556	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Apos+Ins	1
1557	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Apos+Gen	1
1558	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A3sg	1
1559	Noun+NoHats+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Nom	1
1560	Noun+NoHats+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Nom	1
1561	Noun+NoHats+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Loc	1
1562	Noun+Prop+A3sg+Pnon+Nom+Adj+FitFor+Noun+Ness+A3sg+P3sg+Nom	1
1563	Noun+Prop+A3sg+Pnon+Nom+Adj+FitFor+Noun+Ness+A3sg+Pnon+Dat	1
1564	Noun+Prop+A3sg+Pnon+Nom+Adj+FitFor+Noun+Ness+A3sg+Pnon+Nom	1
1565	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Acc	1
1566	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+P3sg+Dat	1
1567	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+P3sg+Gen	1
1568	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+Pnon+Loc	1
1569	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1pl+Dat	1
1570	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1sg+Nom+Verb+Past+A3sg	1
1571	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P2pl+Abl	1
1572	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Apos+Acc	1
1573	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Apos+Dat	1
1574	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Apos+Loc	1
1575	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Nom+Verb+Cond+A3sg	1
1576	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3pl+P3sg+Nom	1
1577	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3pl+Pnon+Nom	1
1578	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P1pl+Gen	1
1579	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P1pl+Loc	1
1580	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Abl	1
1581	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Dat	1
1582	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Ins	1
1583	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Loc	1
1584	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Nom+Verb+Past+A3sg	1
1585	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A3sg	1
1586	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Acc	1
1587	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Gen	1
1588	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Abl	1
1589	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Gen	1
1590	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Abl	1
1591	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1sg+Nom	1
1592	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Apos+Gen	1
1593	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Ins	1
1594	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With	1
1595	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A1pl	1
1596	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A3sg	1
1597	Verb+Neg+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	1
1598	Verb+Neg+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	1
1599	Verb+Neg+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Abl	1
1600	Verb+Neg+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	1
1601	Verb+Neg+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Acc	1
1602	Verb+Neg+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Nom	1
1603	Verb+Neg+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	1
1604	Verb+Neg+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	1
1605	Verb+Pos+Adj+PresPart+Noun+Ness+A3pl+P2pl+Acc	1
1606	Verb+Pos+Adj+PresPart+Noun+Ness+A3pl+P3sg+Abl	1
1607	Verb+Pos+Adj+PresPart+Noun+Ness+A3pl+P3sg+Gen	1
1608	Verb+Pos+Adj+PresPart+Noun+Ness+A3pl+Pnon+Dat	1
1609	Verb+Pos+Adj+PresPart+Noun+Ness+A3pl+Pnon+Gen	1
1610	Verb+Pos+Adj+PresPart+Noun+Ness+A3sg+P1sg+Acc	1
1611	Verb+Pos+Adj+PresPart+Noun+Ness+A3sg+P3sg+Loc	1
1612	Verb+Pos+Adj+PresPart+Noun+Ness+A3sg+Pnon+Apos+Loc	1
1613	Verb+Pos+Adj+PresPart+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat	1
1614	Verb+Pos+Adj+PresPart+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	1
1615	Verb+Pos+Adj+PresPart+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A3sg	1
1616	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Nom	1
1617	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Abl	1
1618	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Ins	1
1619	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Loc	1
1620	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Apos+Abl	1
1621	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P2pl+Acc	1
1622	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P2pl+Dat	1
1623	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3pl+Apos+Acc	1
1624	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Apos+Acc	1
1625	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Apos+Ins	1
1626	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Abl+Verb+Cond+A3sg	1
1627	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc+Verb+Past+A3sg	1
1628	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With	1
1629	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A3sg	1
1630	Verb+Pos+Noun+FeelLike+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	1
1631	Verb+Pos+Noun+FutPart+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Abl	1
1632	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3pl+Pnon+Abl	1
1633	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Abl	1
1634	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Nom	1
1635	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Acc	1
1636	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Nom	1
1637	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1sg+Acc	1
1638	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1sg+Nom	1
1639	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Apos+Gen	1
1640	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat+Verb+Cond+A3sg	1
1641	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	1
1642	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Gen	1
1643	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Acc	1
1644	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Loc	1
1645	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Abl	1
1646	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Equ	1
1647	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc+Adj+Rel	1
1648	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Apos+Loc	1
1649	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Narr+A3sg	1
1650	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A3sg	1
1651	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Pres+A1pl	1
1652	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+P3sg+Loc	1
1653	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+Pnon+Gen	1
1654	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Gen	1
1655	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Ins	1
1656	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P1pl+Loc	1
1657	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Ins	1
1658	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Abl	1
1659	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	1
1660	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	1
1661	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Nom	1
1662	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1sg+Nom	1
1663	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc	1
1664	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Abl	1
1665	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	1
1666	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Pres+A1pl	1
1667	Verb+Pos+Noun+PastPart+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Acc	1
1668	Verb+Pos+Noun+PastPart+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Acc	1
1669	Verb+Pos+Noun+PastPart+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc	1
1670	Verb+Recip+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	1
1671	Verb+Verb+Able+Neg+Adj+PresPart+Noun+Ness+A3sg+P3sg+Acc	1
1672	Verb+Verb+Able+Neg+Noun+Inf3+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	1
1673	Verb+Verb+Caus+Neg+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Gen	1
1674	Verb+Verb+Caus+Pos+Adj+PresPart+Noun+Ness+A3sg+Pnon+Abl	1
1675	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Nom	1
1676	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Acc	1
1677	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Apos+Dat	1
1678	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Apos+Ins	1
1679	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Abl	1
1680	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Nom	1
1681	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Acc	1
1682	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Gen	1
1683	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom+Verb+Past+A3sg	1
1684	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	1
1685	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Apos+Abl	1
1686	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Acc	1
1687	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Gen	1
1688	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Acc	1
1689	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Ins	1
1690	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	1
1691	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A3sg	1
1692	Verb+Verb+Caus+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat	1
1693	Verb+Verb+Caus+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	1
1694	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat	1
1695	Verb+Verb+Pass+Neg+Adj+PresPart+Noun+Ness+A3pl+P3sg+Acc	1
1696	Verb+Verb+Pass+Neg+Adj+PresPart+Noun+Ness+A3sg+Pnon+Nom	1
1697	Verb+Verb+Pass+Neg+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Acc	1
1698	Verb+Verb+Pass+Neg+Noun+PastPart+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Acc	1
1699	Verb+Verb+Pass+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P2pl+Ins	1
1700	Verb+Verb+Pass+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc	1
1701	Verb+Verb+Pass+Pos+Noun+FeelLike+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat	1
1702	Verb+Verb+Pass+Pos+Noun+FeelLike+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	1
1703	Verb+Verb+Pass+Pos+Noun+FutPart+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	1
1704	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P1pl+Abl	1
1705	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P1sg+Nom	1
1706	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Nom	1
1707	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Abl	1
