Number	Morph	Frequency
1209	Noun+A3sg+Pnon+Nom+Adj+Without+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Nom	1
1210	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Abl+Verb+Past+A3sg	1
1211	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Abl+Verb+Pres+A2sg	1
1212	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Gen+Pron+Rel+A3pl+Pnon+Nom	1
1213	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Loc+Verb+Past+A3sg	1
1214	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Nom+Verb+Pres+A2pl	1
1215	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Nom+Verb+Pres+Cop+A3pl	1
1216	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1sg+Abl+Verb+Pres+A2pl	1
1217	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1sg+Nom+Verb+Past+A3sg	1
1218	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1sg+Nom+Verb+Pres+A2pl	1
1219	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P2pl+Abl+Verb+Past+A3sg	1
1220	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P2pl+Abl+Verb+Pres+A1sg	1
1221	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Abl+Verb+Pres+A1pl	1
1222	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Dat+Verb+Narr+A3sg	1
1223	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Gen+Pron+Rel+A3pl+Pnon+Dat	1
1224	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Gen+Pron+Rel+A3sg+Pnon+Acc	1
1225	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Gen+Pron+Rel+A3sg+Pnon+Ins	1
1226	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Gen+Pron+Rel+A3sg+Pnon+Nom	1
1227	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Gen+Verb+Cond+A3sg	1
1228	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Gen+Verb+Pres+Cop+A3sg	1
1229	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Loc+Verb+Past+A3sg	1
1230	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Nom+Verb+Narr+A3sg+Adv+AsIf	1
1231	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Abl+Verb+Cond+A2pl	1
1232	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Abl+Verb+Cond+A3sg	1
1233	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Abl+Verb+Pres+A1sg+Cop+A3sg	1
1234	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Apos+Gen+Pron+Rel+A3sg+Pnon+Nom	1
1235	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen+Pron+Rel+A3sg+Pnon+Gen	1
1236	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen+Pron+Rel+A3sg+Pnon+Nom+Verb+Cond+A3sg	1
1237	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen+Verb+Past+A1pl	1
1238	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom+Verb+Adv+While	1
1239	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom+Verb+Cond+A2sg	1
1240	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1pl+Gen+Verb+Narr+A3sg	1
1241	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1pl+Loc+Adj+Rel	1
1242	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1pl+Nom+Verb+Cond+A3sg	1
1243	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1pl+Nom+Verb+Narr+A3sg	1
1244	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1pl+Nom+Verb+Pres+A2sg	1
1245	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Loc+Adj+Rel	1
1246	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Nom+Verb+Narr+A3sg	1
1247	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Nom+Verb+Pres+A2pl	1
1248	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2pl+Loc+Adj+Rel	1
1249	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2pl+Nom+Verb+Past+A1sg	1
1250	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2pl+Nom+Verb+Past+A3sg	1
1251	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2sg+Loc+Adj+Rel	1
1252	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3pl+Apos+Gen+Pron+Rel+A3sg+Pnon+Dat	1
1253	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3pl+Apos+Gen+Pron+Rel+A3sg+Pnon+Nom	1
1254	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3pl+Apos+Loc+Adj+Rel	1
1255	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3pl+Apos+Loc+Verb+Past+A3sg	1
1256	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Apos+Abl	1
1257	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Apos+Ins	1
1258	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Loc+Verb+Past+A1sg	1
1259	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Loc+Verb+Pres+A1sg	1
1260	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Loc+Verb+Pres+Cop+A3sg	1
1261	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom+Verb+Cond+A1pl	1
1262	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom+Verb+Cond+A1sg	1
1263	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom+Verb+Past+A2pl	1
1264	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Abl+Verb+Past+A3sg	1
1265	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Gen+Verb+Cond+A3sg	1
1266	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Gen+Verb+Pres+Cop+A3sg	1
1267	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Loc+Verb+Past+A3pl	1
1268	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Dat+Verb+Past+A3sg	1
1269	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Gen+Pron+Rel+A3pl+Pnon+Dat	1
1270	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Gen+Pron+Rel+A3pl+Pnon+Nom	1
1271	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Gen+Pron+Rel+A3sg+Pnon+Nom+Verb+Past+A3sg	1
1272	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Gen+Verb+Cond+A3sg	1
1273	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Gen+Verb+Narr+A3sg	1
1274	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Ins+Verb+Narr+A3sg	1
1275	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Loc+Adj+Rel+Abl	1
1276	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Loc+Verb+Narr+A3sg	1
1277	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Loc+Verb+Pres+Cop+A3sg	1
1278	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P3sg+Acc	1
1279	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Abl	1
1280	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Gen	1
1281	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Loc	1
1282	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P2pl+Acc	1
1283	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P2sg+Loc	1
1284	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P3sg+Abl	1
1285	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P3sg+Apos+Gen	1
1286	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P3sg+Apos+Loc	1
1287	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Acc	1
1288	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Apos+Loc	1
1289	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Dat	1
1290	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Gen	1
1291	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Gen	1
1292	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+Pnon+Nom	1
1293	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Ins	1
1294	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Abl	1
1295	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Ins	1
1296	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Verb+Cond+A3sg	1
1297	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Verb+Pres+A2pl	1
1298	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P1sg+Ins	1
1299	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Gen	1
1300	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Dat	1
1301	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Gen	1
1302	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+Without+Verb+Become+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Dat	1
1303	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Nom	1
1304	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Nom	1
1305	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2sg+Dat	1
1306	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Dat	1
1307	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Gen	1
1308	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	1
1309	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Past+A3sg	1
1310	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Dim+A3sg+P1sg+Nom	1
1311	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Dim+A3sg+P3sg+Acc	1
1312	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Dim+A3sg+P3sg+Nom	1
1313	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P1pl+Nom	1
1314	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P2pl+Acc	1
1315	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P2pl+Nom	1
1316	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Ins	1
1317	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Nom+Verb+Pres+Cop+A3sg	1
1318	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Apos+Abl	1
1319	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Apos+Ins	1
1320	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Apos+Loc	1
1321	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat+Verb+Cond+A3sg	1
1322	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat+Verb+Pres+Cop+A3sg	1
1323	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Equ	1
1324	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc+Verb+Pres+Cop+A3sg	1
1325	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom+Verb+Cond+A3sg	1
1326	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat+Verb+Narr+A3sg	1
1327	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat+Verb+Past+A3sg	1
1328	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc+Verb+Past+A3sg	1
1329	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc+Verb+Pres+A1pl	1
1330	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom	1
1331	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat	1
1332	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	1
1333	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Neg+Noun+PastPart+A3sg+P3sg+Dat	1
1334	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Adj+PresPart	1
1335	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Aor+A3pl	1
1336	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+P3sg+Dat	1
1337	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+P3sg+Loc	1
1338	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Acc	1
1339	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Dat	1
1340	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Ins	1
1341	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Loc	1
1342	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	1
1343	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Prog1+A1pl	1
1344	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Prog1+A2sg	1
1345	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Prog1+A3pl	1
1346	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Able+Neg+Narr+A3sg	1
1347	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Adj+PastPart+P3sg	1
1348	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Adv+ByDoingSo	1
1349	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Adv+WithoutHavingDoneSo	1
1350	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Aor+A3sg	1
1351	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3pl+Pnon+Abl	1
1352	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Prog1+A3sg	1
1353	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Able+Pos+Aor+A1pl	1
1354	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Neg+Narr+A3sg	1
1355	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Adj+PresPart	1
1356	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Adv+AfterDoingSo	1
1357	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Adv+ByDoingSo	1
1358	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Narr+A3pl+Cop+A3sg	1
1359	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Abl	1
1360	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Acc	1
1361	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Dat	1
1362	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Verb+Able+Neg+Adj+FutPart+P3sg	1
1363	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Verb+Able+Neg+Noun+Inf2+A3sg+P3sg+Nom	1
1364	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Verb+Able+Neg+Noun+PastPart+A3sg+P3sg+Acc	1
1365	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Narr+A3pl	1
1366	Noun+A3sg+Pnon+Nom+Noun+Dim+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	1
1367	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3pl+P2pl+Nom	1
1368	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3pl+Apos+Abl	1
1369	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Gen	1
1370	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom+Verb+Past+A3sg	1
1371	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Loc	1
1372	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Gen	1
1373	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	1
1374	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc	1
1375	Noun+A3sg+Pnon+Nom+Verb+Acquire+Pos+Noun+Agt+A3pl+P3sg+Abl	1
1376	Noun+A3sg+Pnon+Nom+Verb+Acquire+Pos+Noun+Agt+A3pl+P3sg+Nom+Verb+Pres+Cop+A3sg	1
1377	Noun+A3sg+Pnon+Nom+Verb+Acquire+Pos+Noun+Agt+A3pl+Pnon+Loc	1
1378	Noun+A3sg+Pnon+Nom+Verb+Acquire+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen	1
1379	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3pl+P3sg+Abl+Verb+Past+A3sg	1
1380	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3pl+P3sg+Dat	1
1381	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3pl+P3sg+Nom+Verb+Pres+Cop+A3sg	1
1382	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Nom+Verb+Pres+Cop+A3sg	1
1383	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Dat	1
1384	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Apos+Loc	1
1385	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Loc+Adj+Rel	1
1386	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Abl	1
1387	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat	1
1388	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Narr+A3sg	1
1389	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1pl+Gen	1
1390	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+A1sg	1
1391	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Verb+Pass+Pos+Noun+Agt+A3pl+Pnon+Nom	1
1392	Noun+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Agt+A3sg+Pnon+Nom	1
1393	Noun+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Ins	1
1394	Noun+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom	1
1395	Noun+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	1
1396	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Dat	1
1397	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Ins	1
1398	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Nom+Verb+Pres+Cop+A3sg	1
1399	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	1
1400	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Apos+Loc	1
1401	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Loc	1
1402	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat	1
1403	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Gen	1
1404	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Nom	1
